cardno	name	class	title	expansion	kind	rarity	cost	power	hp	type	keywords	ability	illustrator	image_url	url
BP15-074	オーブキャンサー	ドラゴン		ブースターパック「絶傑の試練」	フォロワー	BR	7	6	7	海洋		"
ファンファーレ3枚引く。

起動コスト1手札のこれと元のコスト7以上のドラゴンカード1枚を捨てる：2枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-074
BP15-075	メルヘンマーメイド	ドラゴン		ブースターパック「絶傑の試練」	フォロワー	BR	2	2	3	海洋		"
【守護】

ラストワード自分の墓場の「これと同名を除く海洋・フォロワー」1枚を選ぶ。それをEXエリアに置く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-075
BP15-PR04	正しき秤・イランツァ	ドラゴン		ブースターパック「絶傑の試練」	リーダー	-				-					https://shadowverse-evolve.com/cardlist/?cardno=BP15-PR04
BP15-PR13	烈絶の滅牙	ドラゴン		ブースターパック「絶傑の試練」	スペル・トークン	プレミアム	1			絶傑・竜族		"
場のフォロワーすべてに1ダメージ。【覚醒】状態なら、自分の場の『烈絶の侮蔑・ガルミーユ』すべては【疾走】を持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-PR13
BP16-056	覇道の竜翼・フォルテ	ドラゴン		ブースターパック「新たなる創世」	フォロワー	LG	5	6	5	竜使い		"
【疾走】【威圧】

ファンファーレ自分のPP最大値が10なら、これは攻撃力+1して、【オーラ】を持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-056
BP16-057	灼熱のアナテマ・バーンドナイト	ドラゴン		ブースターパック「新たなる創世」	フォロワー	LG	7	5	5	アナテマ・ドラゴニュート		"
これをプレイする際、自分の墓場の元のコスト7以上のドラゴンカードが4枚以上なら、コストを-2する。

進化コスト1：これは進化する。

ファンファーレ手札1枚を捨てる：相手の場のフォロワー1体を選ぶ。それに「捨てたカードのコスト」と同じダメージ。1枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-057
BP16-058	灼熱のアナテマ・バーンドナイト	ドラゴン		ブースターパック「新たなる創世」	フォロワー・エボルヴ	LG		6	6	アナテマ・ドラゴニュート		"
自分のエンドフェイズが来たとき、自分の墓場の元のコスト7以上のドラゴンカードが7枚以上なら、相手のリーダーすべてに7ダメージ。

【進化時】手札1枚を捨てる：相手の場のフォロワー1体を選ぶ。それに「捨てたカードのコスト」と同じダメージ。1枚引く。

【超進化時】自分のリーダーは体力+5する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-058
BP16-059	竜才の寵児・ニルル	ドラゴン		ブースターパック「新たなる創世」	フォロワー	LG	2	1	1	荒野・竜族		"
進化コスト1：これは進化する。この能力は【覚醒】状態なら使える。

ファンファーレ自分の場に乗物・カードがあるなら、自分のPP最大値を+1する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-059
BP16-060	竜才の寵児・ニルル	ドラゴン		ブースターパック「新たなる創世」	フォロワー・エボルヴ	LG		5	5	荒野・竜族		"
【進化時】進化を持つ自分の場の「これと同名を除く荒野・フォロワー」1体を選ぶ。それは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-060
BP16-061	栄弦の天宮・リュウフウ	ドラゴン		ブースターパック「新たなる創世」	フォロワー	GR	3	3	3	竜使い・ドラゴニュート		"
進化コスト1：これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-061
BP16-062	栄弦の天宮・リュウフウ	ドラゴン		ブースターパック「新たなる創世」	フォロワー・エボルヴ	GR		4	4	竜使い・ドラゴニュート		"
【進化時】相手の場のフォロワー1体を選ぶ。それに3ダメージ。

【超進化時】自分のPP最大値を+1する。自分のリーダーは体力+2する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-062
BP16-063	再臨のジェネシスドラゴン	ドラゴン		ブースターパック「新たなる創世」	フォロワー	GR	7	7	9	竜族		"
【疾走】
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-063
BP16-064	乙姫の扇	ドラゴン		ブースターパック「新たなる創世」	アミュレット	GR	1			海洋		"
起動これをアクト墓場に置く：『オルカ』1体を場に出す。

起動コスト1これをアクト墓場に置く：相手の場のフォロワー1体を選ぶ。それに4ダメージ。この能力は自分の場に海洋・フォロワーがいるなら使える。

―――――――――――――――

『オルカ』ドラゴン海洋・フォロワーコスト2攻撃力2/体力2
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-064
BP16-065	風を駆る者・エイファ	ドラゴン		ブースターパック「新たなる創世」	フォロワー	SR	2	2	2	竜使い		"
進化コスト1：これは進化する。

【疾走】【威圧】
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-065
BP16-066	風を駆る者・エイファ	ドラゴン		ブースターパック「新たなる創世」	フォロワー・エボルヴ	SR		3	3	竜使い		"
【疾走】【威圧】
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-066
BP16-067	艶麗なる竜人・マリオン	ドラゴン		ブースターパック「新たなる創世」	フォロワー	SR	2	2	3	ドラゴニュート		"
ファンファーレ1枚引く。自分の手札1枚を捨てる。

起動これをアクト：相手の場のフォロワー1体を選ぶ。それに4ダメージ。この能力は自分の墓場の元のコスト7以上のドラゴンカードが4枚以上なら使える。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-067
BP16-068	煌牙の義勇・キット	ドラゴン		ブースターパック「新たなる創世」	フォロワー	SR	1	2	1	ドラゴニュート		"
これを自分の手札から捨てたとき、これをEXエリアに置いてよい。

【突進】

ファンファーレ【覚醒】状態なら、これは攻撃力+1して、【指定攻撃】を持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-068
BP16-069	竜育の少女	ドラゴン		ブースターパック「新たなる創世」	フォロワー	BR	2	2	2	竜使い		"
進化コスト1：これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-069
BP16-070	竜育の少女	ドラゴン		ブースターパック「新たなる創世」	フォロワー・エボルヴ	BR		3	3	竜使い		"
ターンごとに1回、自分の『ドラゴンの卵』が場から墓場に置かれたとき、『ベビーファイアドレイク』1体を場に出す。

【進化時】自分のデッキから『ドラゴンの卵』1枚を探し、場に出す。

―――――――――――――――

『ベビーファイアドレイク』ドラゴン竜族・フォロワーコスト1攻撃力1/体力1【威圧】
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-070
BP16-071	風を読む者・ゼル	ドラゴン		ブースターパック「新たなる創世」	フォロワー	BR	3	3	3	竜使い		"
ファンファーレ自分の場のドラゴンフォロワー1体を選ぶ。自分のPP最大値が10なら、それは【疾走】を持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-071
BP16-072	雲海の騎竜兵	ドラゴン		ブースターパック「新たなる創世」	フォロワー	BR	7	5	6	竜使い		"
これを自分の手札から捨てたとき、コスト2：『ドラゴン』1体を場に出す。

【守護】

ファンファーレ『ドラゴン』1体を場に出す。

―――――――――――――――

『ドラゴン』ドラゴン竜族・フォロワーコスト4攻撃力5/体力5
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-072
BP16-073	海溝の大剣竜	ドラゴン		ブースターパック「新たなる創世」	フォロワー	BR	4	5	5	竜族・海洋		"
【突進】

【覚醒】状態である限り、これは【疾走】を持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-073
BP16-074	栄弦の奏楽	ドラゴン		ブースターパック「新たなる創世」	スペル	BR	3			竜使い・ドラゴニュート		"
下記から1つチョイスする。このターン、自分の場のフォロワーが進化していたなら、代わりに2つまで。

【1】自分のリーダーは体力+3する。【2】2枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-074
BP16-T03	ベビーファイアドレイク	ドラゴン		ブースターパック「新たなる創世」	フォロワー・トークン	-	1	1	1	竜族		"
【威圧】
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-T03
CP01-040	スペシャルウィーク	ドラゴン	ウマ娘 プリティーダービー	コラボパック「ウマ娘 プリティーダービー」	フォロワー	LG	2	2	2	ウマ娘		"
進化コスト1：これは進化する。

食事コスト1：これは出走する。

ファンファーレ自分のデッキの上1枚を見る。その中から、ウマ娘・カード1枚を公開して手札に加えてよい。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP01-040
CP01-041	スペシャルウィーク	ドラゴン	ウマ娘 プリティーダービー	コラボパック「ウマ娘 プリティーダービー」	フォロワー・エボルヴ	LG		3	3	ウマ娘		"
【進化時】【覚醒】状態なら、自分の他のウマ娘・フォロワーすべては攻撃力+1/体力+1する。（自分のPP最大値が7以上なら、【覚醒】状態になる）
"			https://shadowverse-evolve.com/cardlist/?cardno=CP01-041
CP01-042	オグリキャップ	ドラゴン	ウマ娘 プリティーダービー	コラボパック「ウマ娘 プリティーダービー」	フォロワー	LG	6	4	4	ウマ娘		"
食事コスト1：これは出走する。

食事食事コスト2：これは2回出走する。

食事食事食事コスト3：これは3回出走する。

【出走時】これは攻撃力+2/体力+1する。

【攻撃時】相手のフォロワーすべてに3ダメージ。

ファンファーレ手札2枚を捨てる：これは【疾走】を持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP01-042
CP01-043	セイウンスカイ	ドラゴン	ウマ娘 プリティーダービー	コラボパック「ウマ娘 プリティーダービー」	フォロワー	GR	3	1	3	ウマ娘		"
食事コスト1：これは出走する。

【疾走】【威圧】

【攻撃時】これは攻撃力+1する。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP01-043
CP01-044	パッションチャンピオーナ！	ドラゴン	ウマ娘 プリティーダービー	コラボパック「ウマ娘 プリティーダービー」	アミュレット	GR	7			ウマ娘		"
自分のメインフェイズが来たとき、相手のリーダー1人か相手のフォロワー1体を選ぶ。それに4ダメージ。

ファンファーレ自分の場に他のウマ娘・カードがあるなら、相手のフォロワー1体を選ぶ。それに4ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP01-044
