cardno	name	class	title	expansion	kind	rarity	cost	power	hp	type	keywords	ability	illustrator	image_url	url
ECP02-054	〔紡ぐメメント・モリ〕黒埼ちとせ	ナイトメア	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー・エボルヴ	GR		4	4	デレマス・キュート		"
【進化時】相手の場のフォロワー1体を選ぶ。それに3ダメージ。自分のデッキの上2枚を墓場に置く。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-054
ECP02-055	〔緋色のラブ・ソング〕木村夏樹	ナイトメア	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	GR	3	3	3	デレマス・パッション		"
進化コスト1：これは進化する。

自分の墓場にパッション・カードが10枚以上ある限り、これは【疾走】を持つ。

ファンファーレ自分の場に元のコスト5以上のデレマス・フォロワーがいるなら、これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-055
ECP02-056	〔緋色のラブ・ソング〕木村夏樹	ナイトメア	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー・エボルヴ	GR		4	4	デレマス・パッション		"
自分の墓場にパッション・カードが10枚以上ある限り、これは【疾走】を持つ。

【進化時】相手の場のフォロワー1体を選ぶ。それに「自分の場のパッション・フォロワーの数」の2倍のダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-056
ECP02-057	〔我龍天征〕向井拓海	ナイトメア	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	GR	6	5	5	デレマス・パッション		"
【突進】【指定攻撃】

自分のターン中、自分の場のデレマス・カードが相手の場のフォロワー1体以上にダメージを与えたとき、相手のリーダーすべてに1ダメージ。

ファンファーレ自分の墓場の元のコスト3以下のパッション・フォロワー1枚を選ぶ。それを場に出す。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-057
ECP02-058	〔ホーンテッド・ブライド〕白坂小梅	ナイトメア	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	GR	3	2	2	デレマス・クール		"
ファンファーレ自分の墓場の「これと同名を除く元のコスト3以下のクール・フォロワー」1枚を選ぶ。自分の場のクール・フォロワーが3体以上なら、それを場に出す。

起動コスト1【レッスン_1】これをアクト：自分のデッキから『ラストデイライト』1枚を探し、EXエリアに置く。このターン、それをプレイする際、コストを-2する。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-058
ECP02-059	自称・街の人気者	ナイトメア	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	スペル	GR	2			デレマス・キュート		"
下記から1つチョイスする。自分の墓場のキュート・カードが5枚以上なら、代わりに2つまで。

【1】相手の場のフォロワー1体を選ぶ。それに4ダメージ。【2】自分のデッキから「カード名に『輿水幸子』を含むフォロワー」1枚を探し、場に出す。それは【ドレイン】を持つ。【3】『魔法のアイテム』1枚をEXエリアに置く。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-059
ECP02-SP09	〔祝宴の白姫〕神崎蘭子	ナイトメア	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	SP	5	5	5	デレマス・クール		"
【守護】

ファンファーレ相手の場のフォロワー1体を選ぶ。それを破壊する。【ネクロチャージ_5】自分のリーダーは体力+3する。【NC_10】相手のリーダーすべてに3ダメージ。

起動【レッスン_1】：1枚引く。この能力は1ターンに1回使える。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-SP09
ECP02-SP10	〔ゆららに待つ宵〕二宮飛鳥	ナイトメア	アイドルマスター シンデレラガールズ	EXコラボパック「アイドルマスター シンデレラガールズ」	フォロワー	SP	2	3	2	デレマス・クール		"
自分の場にクール・フォロワーが3体以上いる限り、これは【疾走】を持つ。

ファンファーレコスト2【レッスン_1】：自分のデッキから「カード名に『神崎蘭子』を含むフォロワー」1枚を探し、EXエリアに置く。このターン、それをプレイする際、コストを-4する。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP02-SP10
ETD02-004	悪戯なネクロマンサー	ナイトメア		エントリーデッキシャドウバースＦ第2弾「真壁スバル」	フォロワー	SR	3	3	3	死霊術師		"
進化コスト1：これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=ETD02-004
ETD02-005	悪戯なネクロマンサー	ナイトメア		エントリーデッキシャドウバースＦ第2弾「真壁スバル」	フォロワー・エボルヴ	SR		4	4	死霊術師		"
【進化時】『ゴースト』3体を出す。

―――――――――――――――

『ゴースト』ナイトメア死者・フォロワーコスト1攻撃力1/体力1【疾走】自分のエンドフェイズが来たとき、これは消滅する。
"			https://shadowverse-evolve.com/cardlist/?cardno=ETD02-005
ETD02-016	消えぬ怨恨	ナイトメア		エントリーデッキシャドウバースＦ第2弾「真壁スバル」	スペル	BR	2			死者		"
クイック

相手のフォロワー1体を選ぶ。それに3ダメージ。自分のデッキの上1枚を墓場に置く。
"			https://shadowverse-evolve.com/cardlist/?cardno=ETD02-016
PR-011	リリム	ナイトメア		PRカード	フォロワー・エボルヴ	PR		3	3	魔界		"
【攻撃時】自分のリーダーは体力+2する。
"			https://shadowverse-evolve.com/cardlist/?cardno=PR-011
PR-028	眷属の召喚	ナイトメア		PRカード	スペル	PR	1			吸血鬼		"
『フォレストバット』1体を出す。『フォレストバット』1枚をEXエリアに置く。

―――――――――――――――

『フォレストバット』ナイトメア吸血鬼・フォロワーコスト1攻撃力1/体力1
"			https://shadowverse-evolve.com/cardlist/?cardno=PR-028
PR-069	アルカード	ナイトメア		PRカード	フォロワー	PR	7	4	4	吸血鬼		"
【疾走】

【攻撃時】相手のフォロワー1体を選ぶ。それに4ダメージ。自分のリーダーは体力+4する。

ファンファーレ【ネクロチャージ_10】これは攻撃力+2する。
"			https://shadowverse-evolve.com/cardlist/?cardno=PR-069
PR-092	リリム	ナイトメア		PRカード	フォロワー	PR	2	2	2	魔界		"
進化コスト1：これは進化する。

ファンファーレ『フォレストバット』1枚をEXエリアに置く。

―――――――――――――――

『フォレストバット』ナイトメア吸血鬼・フォロワーコスト1攻撃力1/体力1
"			https://shadowverse-evolve.com/cardlist/?cardno=PR-092
PR-149	美味しく､食べて……?	ナイトメア	アイドルマスター シンデレラガールズ	PRカード	スペル	PR	2			デレマス・クール		"
相手の場のフォロワー1体を選ぶ。それに3ダメージ。元のコスト1以下の自分の場のフォロワーすべては攻撃力+1する。
"			https://shadowverse-evolve.com/cardlist/?cardno=PR-149
PR-264	雀ヶ森レン	ナイトメア	カードファイト!! ヴァンガード	PRカード	リーダー	-				-					https://shadowverse-evolve.com/cardlist/?cardno=PR-264
PR-422	ディアロジアーレ	ナイトメア		PRカード	リーダー	-				-					https://shadowverse-evolve.com/cardlist/?cardno=PR-422
PR-441	めぐりあう夏	ナイトメア	アイドルマスター シンデレラガールズ	PRカード	スペル	PR	2			デレマス・クール		"
クイック

元のコスト3以下の相手の場のフォロワー1体を選ぶ。それを破壊する。自分のデッキの上1枚を墓場に置く。
"			https://shadowverse-evolve.com/cardlist/?cardno=PR-441
SD05-001	クイーンヴァンパイア	ナイトメア		スターターデッキ第5弾「永久なる定め」	フォロワー	LG	6	5	5	吸血鬼		"
自分の場に『フォレストバット』が出たとき、それは攻撃力+1して、【守護】を持つ。

ファンファーレ『フォレストバット』2体を出す。

起動これをアクトリーダーの体力-1：『フォレストバット』2体を出す。
"			https://shadowverse-evolve.com/cardlist/?cardno=SD05-001
SD05-005	ミッドナイトヴァンパイア	ナイトメア		スターターデッキ第5弾「永久なる定め」	フォロワー	SR	3	2	4	吸血鬼		"
これがいる限り、自分の『フォレストバット』すべては【ドレイン】を持つ。(【ドレイン】を持つフォロワーが攻撃して与えたダメージと同じだけ、自分のリーダーは体力を+する)

ファンファーレ『フォレストバット』1体を出す。
"			https://shadowverse-evolve.com/cardlist/?cardno=SD05-005
SD05-006	夜の群れ	ナイトメア		スターターデッキ第5弾「永久なる定め」	スペル	SR	3			吸血鬼		"
『フォレストバット』2体を出す。

相手のフォロワー1体を選ぶ。それに「自分の場の『フォレストバット』の数」と同じダメージ。

―――――――――――――――

『フォレストバット』ナイトメア吸血鬼・フォロワーコスト1攻撃力1/体力1
"			https://shadowverse-evolve.com/cardlist/?cardno=SD05-006
