cardno	name	class	title	expansion	kind	rarity	cost	power	hp	type	keywords	ability	illustrator	image_url	url
BP15-042	貴人	ウィッチ		ブースターパック「絶傑の試練」	フォロワー・アドバンス	LG	10	5	5	式神		"
【守護】

これは能力ダメージを受けない。

ファンファーレ相手のリーダーすべてと相手の場のフォロワーすべてに5ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-042
BP15-043	アシッドゴーレム	ウィッチ		ブースターパック「絶傑の試練」	フォロワー	GR	2	2	2	ゴーレム・魔法生物・禁忌		"
進化コスト1：これは進化する。

ファンファーレ【土の秘術】相手のリーダー1人か相手の場のフォロワー1体を選ぶ。それに2ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-043
BP15-044	アシッドゴーレム	ウィッチ		ブースターパック「絶傑の試練」	フォロワー・エボルヴ	GR		3	3	ゴーレム・魔法生物・禁忌		"
【進化時】相手の場のフォロワー1体を選ぶ。それに2ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-044
BP15-045	舞い戻る奏絶	ウィッチ		ブースターパック「絶傑の試練」	スペル	GR	2			絶傑・アイドル		"
これをプレイする際、追加コストとして墓場の「カード名に『リーシェナ』を含むフォロワー」1枚を消滅させる。（追加コストを支払わなければプレイできない）

自分の場のアイドル・カードが2枚以上なら、自分のデッキから「カード名に『リーシェナ』を含むフォロワー」1枚を探し、場に出す。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-045
BP15-046	陰陽の秘法	ウィッチ		ブースターパック「絶傑の試練」	スペル	GR	0			挑戦者・陰陽師		"
これをプレイする際、追加コストとして手札の陰陽師・カード2枚を公開する。（追加コストを支払わなければプレイできない）

コストX：自分のデッキから元のコストX以下の陰陽師・フォロワー1枚を探し、場に出す。自分の墓場の陰陽師・カードやスペルが7枚以上なら、『形代』1枚をEXエリアに置く。それは「これをプレイする際、コストを-1する」を持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-046
BP15-047	絶尽の崇拝者	ウィッチ		ブースターパック「絶傑の試練」	フォロワー	SR	2	2	2	絶傑・魔法使い		"
進化コスト1：これは進化する。

ファンファーレこれが手札以外から場に出ていたなら、これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-047
BP15-048	絶尽の崇拝者	ウィッチ		ブースターパック「絶傑の試練」	フォロワー・エボルヴ	SR		3	3	絶傑・魔法使い		"
【進化時】下記から1つチョイスする。【1】相手の場のフォロワー1体を選ぶ。それに2ダメージ。【2】自分のデッキから「カード名に『ライオ』を含むフォロワー」1枚を探し、手札に加える。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-048
BP15-049	奏絶の崇拝者	ウィッチ		ブースターパック「絶傑の試練」	フォロワー	SR	2	2	3	絶傑・アイドル		"
ファンファーレ自分のデッキの上3枚を見る。その中から、アイドル・カード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-049
BP15-050	解放の絶尽	ウィッチ		ブースターパック「絶傑の試練」	スペル	SR	6			絶傑・魔法使い		"
自分の墓場の絶傑・魔法使い・フォロワーを元のコストの合計が9以下になるように3枚まで選ぶ。それを場に出す。それは「自分のエンドフェイズが来たとき、これを破壊する」を持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-050
BP15-051	スクロールウィザード	ウィッチ		ブースターパック「絶傑の試練」	フォロワー	BR	5	3	3	魔法使い		"
進化コスト1：これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-051
BP15-052	スクロールウィザード	ウィッチ		ブースターパック「絶傑の試練」	フォロワー・エボルヴ	BR		4	4	魔法使い		"
【進化時】手札のスペル1枚を捨てる：相手の場のフォロワーすべてに4ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-052
BP15-053	真実の隠者	ウィッチ		ブースターパック「絶傑の試練」	フォロワー	BR	3	2	3	絶傑・魔法使い		"
ファンファーレ自分の墓場の「これと同名を除く絶傑・魔法使い・フォロワー」1枚を選ぶ。それをEXエリアに置く。これが手札以外から場に出ていたなら、このターン、それをプレイする際、コストを-3する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-053
BP15-054	破壊の隠者	ウィッチ		ブースターパック「絶傑の試練」	フォロワー	BR	1	2	2	絶傑・アイドル		"
ファンファーレ相手の場のフォロワー1体を選ぶ。自分の場のアイドル・カードが3枚以上なら、それに3ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-054
BP15-055	石英の魔女	ウィッチ		ブースターパック「絶傑の試練」	フォロワー	BR	3	1	2	魔法使い		"
これをプレイする際、自分の場の魔法使い・フォロワーが2体以上なら、コストを-2する。

ファンファーレ1枚引く。自分の手札1枚を捨てる。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-055
BP15-056	双刃の魔剣士	ウィッチ		ブースターパック「絶傑の試練」	フォロワー	BR	8	2	2	魔法使い		"
これをプレイする際、自分の墓場にあるカードの元のコストの種類数が6種類以上なら、コストを-6する。

【疾走】

ファンファーレ相手の場のフォロワー2体まで選ぶ。それに3ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-056
BP15-PR03	愚かなる賢者・リンクル	ウィッチ		ブースターパック「絶傑の試練」	リーダー	-				-					https://shadowverse-evolve.com/cardlist/?cardno=BP15-PR03
BP15-PR11	絶尽の偽証	ウィッチ		ブースターパック「絶傑の試練」	スペル・トークン	プレミアム	1			絶傑・魔法使い		"
自分の墓場の元のコスト3以下の絶傑・魔法使い・フォロワー1枚を選ぶ。それを場に出す。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-PR11
BP15-PR12	奏絶の独唱	ウィッチ		ブースターパック「絶傑の試練」	スペル・トークン	プレミアム	0			絶傑・アイドル		"
これをプレイする際、追加コストとして場のアイドル・カードを好きな枚数アクトしてよい。

相手の場のフォロワー1体を選ぶ。それに「これの追加コストとしてアクトしたアイドル・カードの枚数」の2倍のダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP15-PR12
BP16-037	マナリアフレンズ・アン＆グレア	ウィッチ		ブースターパック「新たなる創世」	フォロワー	LG	5	4	4	魔法使い・学院・プリンセス		"
自分の墓場に学院・カードが10枚以上ある限り、これは【疾走】を持つ。

自分のエンドフェイズが来たとき、自分の墓場の学院・カードが5枚以上なら、『アンの大英霊』1体を場に出す。

ファンファーレ手札の学院・カード2枚を捨てる：相手の場のフォロワー1体を選ぶ。それに5ダメージ。2枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-037
BP16-038	暴食のアナテマ・ララアンセム	ウィッチ		ブースターパック「新たなる創世」	フォロワー	LG	4	4	4	アナテマ・魔法使い		"
進化コスト1：これは進化する。

ファンファーレ相手の場のフォロワー1体を選ぶ。それに2ダメージ。

起動【土の秘術】：これは【指定攻撃】を持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-038
BP16-039	暴食のアナテマ・ララアンセム	ウィッチ		ブースターパック「新たなる創世」	フォロワー・エボルヴ	LG		5	5	アナテマ・魔法使い		"
【超進化時】相手の場のフォロワー2体まで選ぶ。それを破壊する。自分の場の【スタック】を+2する。

ラストワード【土の秘術】これをアクト状態で場に出す。

起動【土の秘術】：これは【指定攻撃】を持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-039
BP16-040	天命の編纂者・ジズドヴェンド	ウィッチ		ブースターパック「新たなる創世」	フォロワー	LG	3	3	3	宴楽・禁忌		"
進化コスト1：これは進化する。

自分のエンドフェイズが来たとき、相手のリーダーすべてに「自分の場の他の宴楽・フォロワーの数」と同じダメージ。

ファンファーレX枚引く。Xは「自分の場の他の宴楽・フォロワーの数」である。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-040
BP16-041	天命の編纂者・ジズドヴェンド	ウィッチ		ブースターパック「新たなる創世」	フォロワー・エボルヴ	LG		4	4	宴楽・禁忌		"
自分のエンドフェイズが来たとき、相手のリーダーすべてに「自分の場の他の宴楽・フォロワーの数」と同じダメージ。

【進化時】相手の場のフォロワー1体を選ぶ。それに「自分の場の宴楽・フォロワーの数」の2倍のダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-041
BP16-042	理光の天宮・エーデルワイス	ウィッチ		ブースターパック「新たなる創世」	フォロワー	GR	3	3	3	魔法使い・ゴーレム		"
進化コスト1：これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-042
BP16-043	理光の天宮・エーデルワイス	ウィッチ		ブースターパック「新たなる創世」	フォロワー・エボルヴ	GR		4	4	魔法使い・ゴーレム		"
自分の場にゴーレム・フォロワーが出たとき、自分の場の【スタック】を+1する。

【進化時】『攻撃型ゴーレム』1体を場に出す。『防御型ゴーレム』1枚をEXエリアに置く。

【超進化時】2枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-043
BP16-044	黎明の錬金術師・ノノ	ウィッチ		ブースターパック「新たなる創世」	フォロワー	GR	6	3	3	錬金術師		"
起動これをアクト【土の秘術】：『ガーディアンゴーレム』2体を場に出す。

起動コスト2手札のこれを捨てる：自分の場の【スタック】を+2する。1枚引く。

―――――――――――――――

『ガーディアンゴーレム』ウィッチゴーレム・フォロワーコスト3攻撃力3/体力5【守護】ラストワード自分のリーダーは体力+2する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-044
