cardno	name	class	title	expansion	kind	rarity	cost	power	hp	type	keywords	ability	illustrator	image_url	url
BP16-025	煌刃の勇者・アマリア	ロイヤル		ブースターパック「新たなる創世」	フォロワー	GR	4	4	4	兵士		"
ファンファーレ相手の場のフォロワー1体を選ぶ。それに4ダメージ。自分のEXエリアの兵士・トークン・フォロワー1枚を場に出す。

起動コスト0：相手のリーダーすべてに4ダメージ。1枚引く。この能力は自分の場の「それぞれカード名が異なる兵士・トークン・フォロワー」が3体以上なら、1ターンに1回使える。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-025
BP16-026	テンタクルバイト	ロイヤル		ブースターパック「新たなる創世」	スペル	GR	1			兵士・獣・レヴィオン		"
これをプレイする際、追加コストとして場のレヴィオン・フォロワー1体をアクトする。（追加コストを支払わなければプレイできない）

相手の場のフォロワー1体を選ぶ。それに4ダメージ。自分のリーダーは体力+2する。自分の場に「カード名に『ユリウス』を含むフォロワー」がいるなら、1枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-026
BP16-027	統率のルミナスナイト	ロイヤル		ブースターパック「新たなる創世」	フォロワー	SR	2	1	1	指揮官・ルミナス		"
進化コスト1：これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-027
BP16-028	統率のルミナスナイト	ロイヤル		ブースターパック「新たなる創世」	フォロワー・エボルヴ	SR		2	2	指揮官・ルミナス		"
【進化時】『ナイト』1体を場に出す。『スティールナイト』1枚か『シールドガーディアン』1枚をEXエリアに置く。

起動コスト0：相手の場のフォロワー1体を選ぶ。それとそれのリーダーに3ダメージ。この能力は自分の場の「それぞれカード名が異なる兵士・トークン・フォロワー」が3体以上なら、1ターンに1回使える。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-028
BP16-029	卓越のルミナスメイジ	ロイヤル		ブースターパック「新たなる創世」	フォロワー	SR	2	1	1	指揮官・ルミナス		"
ファンファーレ『シールドガーディアン』1体か『ナイト』1体を場に出す。

起動コスト0：相手の場のフォロワー1体を選ぶ。それに5ダメージ。1枚引く。この能力は自分の場の「それぞれカード名が異なる兵士・トークン・フォロワー」が3体以上なら、1ターンに1回使える。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-029
BP16-030	魔煌のトリックスター・ラスティ	ロイヤル		ブースターパック「新たなる創世」	フォロワー	SR	3	3	3	盗賊		"
【疾走】

ラストワード自分のデッキから『魔煌のトリックスター・ラスティ』1枚を探し、手札に加える。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-030
BP16-031	刹那のクイックブレイダー	ロイヤル		ブースターパック「新たなる創世」	フォロワー	BR	1	1	1	兵士		"
進化コスト1：これは進化する。

【疾走】
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-031
BP16-032	刹那のクイックブレイダー	ロイヤル		ブースターパック「新たなる創世」	フォロワー・エボルヴ	BR		2	2	兵士		"
【疾走】

【進化時】相手のリーダー1人か相手の場のフォロワー1体を選ぶ。それに1ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-032
BP16-033	勇猛のルミナスランサー	ロイヤル		ブースターパック「新たなる創世」	フォロワー	BR	2	1	1	指揮官・ルミナス		"
ファンファーレ『スティールナイト』1体を場に出す。

起動コスト0：自分の場の兵士・トークン・フォロワー1体を選ぶ。それは攻撃力+2して、【疾走】を持つ。この能力は自分の場の「それぞれカード名が異なる兵士・トークン・フォロワー」が3体以上なら、1ターンに1回使える。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-033
BP16-034	救援のルミナスヒーラー・リララ	ロイヤル		ブースターパック「新たなる創世」	フォロワー	BR	1	1	1	兵士・ルミナス		"
【守護】

ファンファーレ『スティールナイト』1枚と『シールドガーディアン』1枚をEXエリアに置く。

起動コスト0：自分のリーダーは体力+2する。この能力は自分の場の「それぞれカード名が異なる兵士・トークン・フォロワー」が3体以上なら、1ターンに1回使える。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-034
BP16-035	異端の侍	ロイヤル		ブースターパック「新たなる創世」	フォロワー	BR	4	4	4	兵士		"
【指定攻撃】

【攻撃時】相手の場のフォロワー1体を選ぶ。それに4ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-035
BP16-036	王断の威光	ロイヤル		ブースターパック「新たなる創世」	スペル	BR	3			指揮官・貴族		"
下記から1つチョイスする。このターン、自分の場のフォロワーが進化していたなら、代わりに2つまで。

【1】『スティールナイト』1体と『シールドガーディアン』1体と『ナイト』1体を場に出す。【2】自分の場の兵士・トークン・フォロワーすべては攻撃力+1/体力+1する。
"			https://shadowverse-evolve.com/cardlist/?cardno=BP16-036
CP01-014	トウカイテイオー	ロイヤル	ウマ娘 プリティーダービー	コラボパック「ウマ娘 プリティーダービー」	フォロワー	LG	5	4	4	ウマ娘		"
進化コスト2：これは進化する。

食事コスト1：これは出走する。

ファンファーレ相手のフォロワー1体を選ぶ。それに「自分の場のフォロワーの数」の2倍のダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP01-014
CP01-015	トウカイテイオー	ロイヤル	ウマ娘 プリティーダービー	コラボパック「ウマ娘 プリティーダービー」	フォロワー・エボルヴ	LG		5	5	ウマ娘		"
【疾走】
"			https://shadowverse-evolve.com/cardlist/?cardno=CP01-015
CP01-016	ナリタブライアン	ロイヤル	ウマ娘 プリティーダービー	コラボパック「ウマ娘 プリティーダービー」	フォロワー	LG	8	6	8	ウマ娘		"
食事コスト1：これは出走する。

【必殺】【守護】【オーラ】

起動これをアクト：相手のリーダー1人か相手のフォロワー1体を選ぶ。それに5ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP01-016
CP01-017	ウイニングチケット	ロイヤル	ウマ娘 プリティーダービー	コラボパック「ウマ娘 プリティーダービー」	フォロワー	GR	3	2	2	ウマ娘・BNW		"
食事コスト1：これは出走する。

【疾走】

ファンファーレ自分の墓場に『検証、開始』と『ナリタタイシン』があるなら、これは攻撃力+3/体力+1する。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP01-017
CP01-018	迫る熱に押されて	ロイヤル	ウマ娘 プリティーダービー	コラボパック「ウマ娘 プリティーダービー」	スペル	GR	2			ウマ娘		"
自分のフォロワー1体を選ぶ。それは【疾走】を持つ。それがウマ娘・フォロワーなら、それは攻撃力+1/体力+1する。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP01-018
CP01-019	エアグルーヴ	ロイヤル	ウマ娘 プリティーダービー	コラボパック「ウマ娘 プリティーダービー」	フォロワー	SR	2	2	2	ウマ娘		"
食事コスト1：これは出走する。

【出走時】これは攻撃力+1/体力+1する。自分の他のフォロワー1体まで選ぶ。それをスタンドする。このターン、それは相手を攻撃できない。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP01-019
CP01-020	ヒシアマゾン	ロイヤル	ウマ娘 プリティーダービー	コラボパック「ウマ娘 プリティーダービー」	フォロワー	SR	3	4	2	ウマ娘		"
食事コスト1：これは出走する。

【突進】

ファンファーレコスト3：自分のデッキからコスト3のウマ娘・フォロワー1枚を探し、場に出す。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP01-020
CP01-021	検証、開始	ロイヤル	ウマ娘 プリティーダービー	コラボパック「ウマ娘 プリティーダービー」	スペル	SR	1			ウマ娘・BNW		"
下記から1つチョイスする。【1】自分のデッキの上2枚を見る。その中から、ウマ娘・カード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。【2】自分の墓場のBNW・フォロワー1枚を選ぶ。それを手札に加える。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP01-021
CP01-022	シリウスシンボリ	ロイヤル	ウマ娘 プリティーダービー	コラボパック「ウマ娘 プリティーダービー」	フォロワー	BR	4	4	4	ウマ娘		"
食事コスト1：これは出走する。

【必殺】
"			https://shadowverse-evolve.com/cardlist/?cardno=CP01-022
CP01-023	ナリタタイシン	ロイヤル	ウマ娘 プリティーダービー	コラボパック「ウマ娘 プリティーダービー」	フォロワー	BR	2	3	2	ウマ娘・BNW		"
食事コスト1：これは出走する。

【突進】
"			https://shadowverse-evolve.com/cardlist/?cardno=CP01-023
CP01-024	シンボリルドルフ	ロイヤル	ウマ娘 プリティーダービー	コラボパック「ウマ娘 プリティーダービー」	フォロワー	BR	3	3	3	ウマ娘		"
食事コスト1：これは出走する。

ラストワード自分のデッキから『トウカイテイオー』1枚を探し、手札に加える。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP01-024
CP01-025	ビコーペガサス	ロイヤル	ウマ娘 プリティーダービー	コラボパック「ウマ娘 プリティーダービー」	フォロワー	BR	1	2	1	ウマ娘		"
食事コスト1：これは出走する。

【出走時】相手のフォロワー1体を選ぶ。それをアクトする。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP01-025
CP01-026	フジキセキ	ロイヤル	ウマ娘 プリティーダービー	コラボパック「ウマ娘 プリティーダービー」	フォロワー	BR	2	3	2	ウマ娘		"
食事コスト1：これは出走する。

起動コスト3これをアクト：相手のフォロワー1体を選ぶ。それに3ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP01-026
CP01-LD02	〔いじっぱりのマルクト〕ナリタタイシン	ロイヤル	ウマ娘 プリティーダービー	コラボパック「ウマ娘 プリティーダービー」	リーダー	-				-					https://shadowverse-evolve.com/cardlist/?cardno=CP01-LD02
CP02-018	五十嵐響子	ロイヤル	アイドルマスター シンデレラガールズ	コラボパック「アイドルマスター シンデレラガールズ」	フォロワー	LG	7	6	7	デレマス・キュート		"
進化コスト1：これは進化する。

【守護】

ファンファーレ自分のリーダーは体力+3する。2枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP02-018
